,sentence_no,word,POS_Tags
1372,66,",",","
1373,66,O,UH
1374,66,Krishna,NNP
1375,66,",",","
1376,66,take,VB
1377,66,some,DT
1378,66,of,IN
1379,66,this,DT
1380,66,frumenty,NN
1381,66,and,CC
1382,66,smear,VB
1383,66,all,PDT
1384,66,thy,DT
1385,66,limbs,NNS
1386,66,with,IN
1387,66,it,PRP
1388,66,!,.
1389,66,'',''
1390,67,Without,IN
1391,67,any,DT
1392,67,scruple,NN
1393,67,I,PRP
1394,67,did,VBD
1395,67,as,RB
1396,67,directed,VBN
1397,67,.,.
1398,68,Indeed,RB
1399,68,",",","
1400,68,with,IN
1401,68,the,DT
1402,68,remnant,NN
1403,68,of,IN
1404,68,that,DT
1405,68,frumenty,NN
1406,68,I,PRP
1407,68,smeared,VBD
1408,68,my,PRP$
1409,68,body,NN
1410,68,and,CC
1411,68,head,NN
1412,68,.,.
1413,69,The,DT
1414,69,ascetic,NN
1415,69,at,IN
1416,69,that,DT
1417,69,time,NN
1418,69,saw,VBD
1419,69,thy,DT
1420,69,mother,NN
1421,69,of,IN
1422,69,sweet,JJ
1423,69,face,NN
1424,69,standing,VBG
1425,69,near,RB
1426,69,.,.
1427,70,Laughing,VBG
1428,70,the,DT
1429,70,while,NN
1430,70,",",","
1431,70,he,PRP
1432,70,smeared,VBD
1433,70,her,PRP$
1434,70,body,NN
1435,70,also,RB
1436,70,with,IN
1437,70,that,DT
1438,70,frumenty,NN
1439,70,.,.
1440,71,The,DT
1441,71,ascetic,JJ
1442,71,then,RB
1443,71,caused,VBD
1444,71,thy,DT
1445,71,mother,NN
1446,71,",",","
1447,71,whose,WP$
1448,71,body,NN
1449,71,was,VBD
1450,71,smeared,VBN
1451,71,over,RP
1452,71,with,IN
1453,71,frumenty,NN
1454,71,",",","
1455,71,to,TO
1456,71,be,VB
1457,71,yoked,VBN
1458,71,unto,IN
1459,71,a,DT
1460,71,car,NN
1461,71,without,IN
1462,71,any,DT
1463,71,delay,NN
1464,71,.,.
1465,72,Ascending,VBG
1466,72,that,DT
1467,72,car,NN
1468,72,he,PRP
1469,72,set,VBD
1470,72,out,IN
1471,72,of,IN
1472,72,my,PRP$
1473,72,house,NN
1474,72,.,.
1475,73,Endued,VBN
1476,73,with,IN
1477,73,great,JJ
1478,73,intelligence,NN
1479,73,",",","
1480,73,that,IN
1481,73,Brahmana,NNP
1482,73,blazed,VBD
1483,73,with,IN
1484,73,effulgence,NN
1485,73,like,IN
1486,73,fire,NN
1487,73,",",","
1488,73,and,CC
1489,73,struck,VBD
1490,73,",",","
1491,73,in,IN
1492,73,my,PRP$
1493,73,presence,NN
1494,73,",",","
1495,73,my,PRP$
1496,73,Rukmini,NNP
1497,73,endued,VBD
1498,73,with,IN
1499,73,youth,NN
1500,73,",",","
1501,73,as,IN
1502,73,if,IN
1503,73,she,PRP
1504,73,were,VBD
1505,73,an,DT
1506,73,animal,NN
1507,73,destined,VBN
1508,73,to,TO
1509,73,drag,VB
1510,73,the,DT
1511,73,cars,NNS
1512,73,of,IN
1513,73,human,JJ
1514,73,beings,NNS
1515,73,.,.
1516,74,Beholding,VBG
1517,74,this,DT
1518,74,",",","
1519,74,I,PRP
1520,74,did,VBD
1521,74,not,RB
1522,74,feel,VB
1523,74,the,DT
1524,74,slightest,JJS
1525,74,grief,NN
1526,74,born,VBN
1527,74,of,IN
1528,74,malice,NN
1529,74,or,CC
1530,74,the,DT
1531,74,desire,NN
1532,74,to,TO
1533,74,injure,VB
1534,74,the,DT
1535,74,Rishi,NNP
1536,74,.,.
1537,75,Indeed,RB
1538,75,",",","
1539,75,having,VBG
1540,75,yoked,VBN
1541,75,Rukmini,NNP
1542,75,to,IN
1543,75,the,DT
1544,75,car,NN
1545,75,",",","
1546,75,he,PRP
1547,75,went,VBD
1548,75,out,RP
1549,75,",",","
1550,75,desirous,JJ
1551,75,of,IN
1552,75,proceeding,VBG
1553,75,along,IN
1554,75,the,DT
1555,75,high,JJ
1556,75,road,NN
1557,75,of,IN
1558,75,the,DT
1559,75,city,NN
1560,75,.,.
1561,76,Seeing,VBG
1562,76,that,DT
1563,76,extraordinary,JJ
1564,76,sight,NN
1565,76,",",","
1566,76,some,DT
1567,76,Dasarhas,NNP
1568,76,",",","
1569,76,filled,VBN
1570,76,with,IN
1571,76,wrath,NN
1572,76,",",","
1573,76,addressed,VBD
1574,76,one,CD
1575,76,another,DT
1576,76,and,CC
1577,76,began,VBD
1578,76,to,TO
1579,76,converse,VB
1580,76,in,IN
1581,76,this,DT
1582,76,way,NN
1583,76,",",","
1584,76,``,``
1585,76,Who,WP
1586,76,else,RB
1587,76,is,VBZ
1588,76,there,RB
1589,76,on,IN
1590,76,earth,NN
1591,76,that,WDT
1592,76,would,MD
1593,76,draw,VB
1594,76,breath,NN
1595,76,after,IN
1596,76,having,VBG
1597,76,yoked,VBN
1598,76,Rukmini,NNP
1599,76,to,IN
1600,76,a,DT
1601,76,car,NN
1602,76,!,.
1603,77,Verily,RB
1604,77,",",","
1605,77,let,VB
1606,77,the,DT
1607,77,world,NN
1608,77,be,VB
1609,77,filled,VBN
1610,77,with,IN
1611,77,Brahmanas,NNP
1612,77,only,RB
1613,77,!,.
1614,78,Let,VB
1615,78,no,DT
1616,78,other,JJ
1617,78,orders,NNS
1618,78,take,VB
1619,78,birth,NN
1620,78,here,RB
1621,78,.,.
1622,79,The,DT
1623,79,poison,NN
1624,79,of,IN
1625,79,a,DT
1626,79,virulent,JJ
1627,79,snake,NN
1628,79,is,VBZ
1629,79,exceedingly,RB
1630,79,keen,JJ
1631,79,.,.
1632,80,Keener,JJ
1633,80,than,IN
1634,80,poison,NN
1635,80,is,VBZ
1636,80,a,DT
1637,80,Brahmana,NNP
1638,80,.,.
1639,81,There,EX
1640,81,is,VBZ
1641,81,no,DT
1642,81,physician,NN
1643,81,for,IN
1644,81,a,DT
1645,81,person,NN
1646,81,that,WDT
1647,81,has,VBZ
1648,81,been,VBN
1649,81,bitten,VBN
1650,81,or,CC
1651,81,burnt,VBN
1652,81,by,IN
1653,81,the,DT
1654,81,virulent,JJ
1655,81,snake,NN
1656,81,of,IN
1657,81,a,DT
1658,81,Brahmana,NNP
1659,81,.,.
1660,81,'',''
1661,82,As,IN
1662,82,the,DT
1663,82,irresistible,JJ
1664,82,Durvasa,NNP
1665,82,proceeded,VBD
1666,82,on,IN
1667,82,the,DT
1668,82,car,NN
1669,82,",",","
1670,82,Rukmini,NNP
1671,82,tottered,VBD
1672,82,on,IN
1673,82,the,DT
1674,82,road,NN
1675,82,and,CC
1676,82,frequently,RB
1677,82,fell,VBD
1678,82,down,RP
1679,82,.,.
1680,83,At,IN
1681,83,this,DT
1682,83,the,DT
1683,83,regenerate,NN
1684,83,Rishi,NNP
1685,83,became,VBD
1686,83,angry,JJ
1687,83,and,CC
1688,83,began,VBD
1689,83,to,TO
1690,83,urge,VB
1691,83,Rukmini,NNP
1692,83,on,IN
1693,83,by,IN
1694,83,striking,VBG
1695,83,her,PRP
1696,83,with,IN
1697,83,the,DT
1698,83,whip,NN
1699,83,.,.
1700,84,At,IN
1701,84,last,RB
1702,84,",",","
1703,84,filled,VBN
1704,84,with,IN
1705,84,a,DT
1706,84,towering,VBG
1707,84,passion,NN
1708,84,",",","
1709,84,the,DT
1710,84,Brahmana,NNP
1711,84,leapt,VBD
1712,84,down,RP
1713,84,from,IN
1714,84,the,DT
1715,84,car,NN
1716,84,",",","
1717,84,and,CC
1718,84,fled,VBD
1719,84,towards,IN
1720,84,the,DT
1721,84,south,NN
1722,84,",",","
1723,84,running,VBG
1724,84,on,IN
1725,84,foot,NN
1726,84,",",","
1727,84,over,IN
1728,84,a,DT
1729,84,pathless,JJ
1730,84,ground,NN
1731,84,.,.
1732,85,Beholding,VBG
1733,85,that,DT
1734,85,foremost,JJ
1735,85,of,IN
1736,85,Brahmanas,NNP
1737,85,flying,VBG
1738,85,along,IN
1739,85,the,DT
1740,85,pathless,JJ
1741,85,ground,NN
1742,85,",",","
1743,85,we,PRP
1744,85,followed,VBD
1745,85,him,PRP
1746,85,",",","
1747,85,although,IN
1748,85,we,PRP
1749,85,were,VBD
1750,85,smeared,VBN
1751,85,with,IN
1752,85,frumenty,NN
1753,85,",",","
1754,85,exclaiming,VBG
1755,85,behind,IN
1756,85,him,PRP
1757,85,",",","
1758,85,``,``
1759,85,Be,VB
1760,85,gratified,JJ
1761,85,with,IN
1762,85,us,PRP
1763,85,",",","
1764,85,O,UH
1765,85,holy,JJ
1766,85,one,NN
1767,85,!,.
1768,85,'',''
1769,86,Endued,VBN
1770,86,with,IN
1771,86,great,JJ
1772,86,energy,NN
1773,86,",",","
1774,86,the,DT
1775,86,Brahmana,NNP
1776,86,",",","
1777,86,seeing,VBG
1778,86,me,PRP
1779,86,",",","
1780,86,said,VBD
1781,86,",",","
1782,86,'',''
1783,86,O,UH
1784,86,mighty-armed,JJ
1785,86,Krishna,NNP
1786,86,",",","
1787,86,thou,PRP
1788,86,hast,VBP
1789,86,subdued,JJ
1790,86,wrath,NN
1791,86,by,IN
1792,86,the,DT
1793,86,strength,NN
1794,86,of,IN
1795,86,thy,DT
1796,86,nature,NN
1797,86,.,.
1798,87,O,UH
1799,87,thou,NN
1800,87,of,IN
1801,87,excellent,JJ
1802,87,vows,NNS
1803,87,",",","
1804,87,I,PRP
1805,87,have,VBP
1806,87,not,RB
1807,87,found,VBN
1808,87,the,DT
1809,87,slightest,JJS
1810,87,fault,NN
1811,87,in,IN
1812,87,thee,PRP
1813,87,!,.
1814,88,O,UH
1815,88,Govinda,NNP
1816,88,",",","
1817,88,I,PRP
1818,88,have,VBP
1819,88,been,VBN
1820,88,highly,RB
1821,88,gratified,VBN
1822,88,with,IN
1823,88,thee,PRP
1824,88,.,.
1825,89,Do,VB
1826,89,thou,PRP
1827,89,solicit,VB
1828,89,the,DT
1829,89,fruition,NN
1830,89,of,IN
1831,89,such,JJ
1832,89,wishes,NNS
1833,89,as,IN
1834,89,thou,PRP
1835,89,pleasest,JJ
1836,89,!,.
1837,90,Behold,VB
1838,90,duly,RB
1839,90,",",","
1840,90,O,UH
1841,90,son,NN
1842,90,",",","
1843,90,what,WP
1844,90,the,DT
1845,90,puissance,NN
1846,90,is,VBZ
1847,90,of,IN
1848,90,myself,PRP
1849,90,when,WRB
1850,90,I,PRP
1851,90,become,VBP
1852,90,gratified,JJ
1853,90,with,IN
1854,90,any,DT
1855,90,one,CD
1856,90,.,.
1857,91,As,RB
1858,91,long,RB
1859,91,as,IN
1860,91,deities,NNS
1861,91,and,CC
1862,91,human,JJ
1863,91,beings,NNS
1864,91,will,MD
1865,91,continue,VB
1866,91,to,TO
1867,91,entertain,VB
1868,91,a,DT
1869,91,liking,NN
1870,91,for,IN
1871,91,food,NN
1872,91,",",","
1873,91,so,RB
1874,91,long,RB
1875,91,will,MD
1876,91,every,DT
1877,91,one,NN
1878,91,among,IN
1879,91,them,PRP
1880,91,cherish,VB
1881,91,the,DT
1882,91,same,JJ
1883,91,liking,NN
1884,91,for,IN
1885,91,thee,PRP
1886,91,that,WDT
1887,91,they,PRP
1888,91,cherish,VBP
1889,91,for,IN
1890,91,their,PRP$
1891,91,food,NN
1892,91,!,.
1893,92,As,RB
1894,92,long,RB
1895,92,",",","
1896,92,again,RB
1897,92,",",","
1898,92,as,IN
1899,92,there,EX
1900,92,will,MD
1901,92,be,VB
1902,92,Righteousness,NNP
1903,92,in,IN
1904,92,the,DT
1905,92,several,JJ
1906,92,world,NN
1907,92,",",","
1908,92,so,RB
1909,92,long,RB
1910,92,will,MD
1911,92,the,DT
1912,92,fame,NN
1913,92,of,IN
1914,92,thy,DT
1915,92,achievements,NNS
1916,92,last,VB
1917,92,!,.
1918,93,Indeed,RB
1919,93,",",","
1920,93,thy,DT
1921,93,distinction,NN
1922,93,will,MD
1923,93,last,VB
1924,93,so,RB
1925,93,long,RB
1926,93,in,IN
1927,93,the,DT
1928,93,three,CD
1929,93,worlds,NNS
1930,93,!,.
1931,94,O,UH
1932,94,Janardana,NNP
1933,94,",",","
1934,94,agreeable,JJ
1935,94,thou,PRP
1936,94,shalt,MD
1937,94,be,VB
1938,94,to,IN
1939,94,all,DT
1940,94,persons,NNS
1941,94,!,.
1942,95,Whatever,WDT
1943,95,articles,NNS
1944,95,of,IN
1945,95,thine,NN
1946,95,have,VBP
1947,95,been,VBN
1948,95,broken,VBN
1949,95,or,CC
1950,95,burnt,VBN
1951,95,or,CC
1952,95,otherwise,RB
1953,95,destroyed,VBN
1954,95,(,:
1955,95,by,IN
1956,95,me,PRP
1957,95,),-RRB-
1958,95,",",","
1959,95,thou,PRP
1960,95,shalt,MD
1961,95,see,VB
1962,95,restored,VBN
1963,95,",",","
1964,95,O,UH
1965,95,Janardana,NNP
1966,95,",",","
1967,95,to,IN
1968,95,their,PRP$
1969,95,former,JJ
1970,95,state,NN
1971,95,or,CC
1972,95,they,PRP
1973,95,will,MD
1974,95,reappear,VB
1975,95,even,RB
1976,95,in,IN
1977,95,a,DT
1978,95,better,JJR
1979,95,form,NN
1980,95,!,.
1981,96,As,RB
1982,96,long,RB
1983,96,",",","
1984,96,again,RB
1985,96,",",","
1986,96,O,UH
1987,96,thou,RB
1988,96,of,IN
1989,96,unfading,JJ
1990,96,glory,NN
1991,96,",",","
1992,96,as,IN
1993,96,thou,PRP
1994,96,wilt,MD
1995,96,wish,VBP
1996,96,to,TO
1997,96,live,VB
1998,96,",",","
1999,96,so,RB
2000,96,long,JJ
2001,96,wilt,NN
2002,96,thou,RB
2003,96,have,VB
2004,96,no,DT
2005,96,fear,NN
2006,96,of,IN
2007,96,death,NN
2008,96,assailing,VBG
2009,96,thee,PRP
2010,96,through,IN
2011,96,such,JJ
2012,96,parts,NNS
2013,96,of,IN
2014,96,thy,DT
2015,96,body,NN
2016,96,as,IN
2017,96,have,VBP
2018,96,been,VBN
2019,96,smeared,VBN
2020,96,with,IN
2021,96,the,DT
2022,96,frumenty,NN
2023,96,I,PRP
2024,96,gave,VBD
2025,96,thee,PRP
2026,96,!,.
2027,97,O,UH
2028,97,son,NN
2029,97,",",","
2030,97,why,WRB
2031,97,didst,VBD
2032,97,thou,PRP
2033,97,not,RB
2034,97,smear,VB
2035,97,that,DT
2036,97,frumenty,NN
2037,97,on,IN
2038,97,the,DT
2039,97,soles,NNS
2040,97,of,IN
2041,97,thy,DT
2042,97,feet,NNS
2043,97,as,RB
2044,97,well,RB
2045,97,?,.
2046,98,By,IN
2047,98,not,RB
2048,98,doing,VBG
2049,98,it,PRP
2050,98,",",","
2051,98,thou,PRP
2052,98,have,VBP
2053,98,acted,VBN
2054,98,in,IN
2055,98,a,DT
2056,98,way,NN
2057,98,that,WDT
2058,98,is,VBZ
2059,98,not,RB
2060,98,approved,VBN
2061,98,by,IN
2062,98,me,PRP
2063,98,!,.
2064,98,'',''
2065,99,Even,RB
2066,99,these,DT
2067,99,were,VBD
2068,99,the,DT
2069,99,words,NNS
2070,99,that,WDT
2071,99,he,PRP
2072,99,said,VBD
2073,99,",",","
2074,99,well-pleased,JJ
2075,99,with,IN
2076,99,me,PRP
2077,99,on,IN
2078,99,that,DT
2079,99,occasion,NN
2080,99,.,.
2081,100,After,IN
2082,100,he,PRP
2083,100,had,VBD
2084,100,ceased,VBN
2085,100,speaking,VBG
2086,100,",",","
2087,100,I,PRP
2088,100,saw,VBD
2089,100,that,IN
2090,100,my,PRP$
2091,100,body,NN
2092,100,became,VBD
2093,100,endued,VBN
2094,100,with,IN
2095,100,great,JJ
2096,100,beauty,NN
2097,100,and,CC
2098,100,splendour,NN
2099,100,.,.
2100,101,Unto,IN
2101,101,Rukmini,NNP
2102,101,also,RB
2103,101,",",","
2104,101,the,DT
2105,101,Rishi,NNP
2106,101,",",","
2107,101,well-pleased,JJ
2108,101,with,IN
2109,101,her,PRP
2110,101,",",","
2111,101,said,VBD
2112,101,",",","
2113,101,``,``
2114,101,O,UH
2115,101,beautiful,JJ
2116,101,lady,NN
2117,101,",",","
2118,101,thou,PRP
2119,101,shalt,MD
2120,101,be,VB
2121,101,the,DT
2122,101,foremost,JJ
2123,101,one,CD
2124,101,of,IN
2125,101,thy,DT
2126,101,sex,NN
2127,101,in,IN
2128,101,fame,NN
2129,101,",",","
2130,101,and,CC
2131,101,great,JJ
2132,101,glory,NN
2133,101,and,CC
2134,101,achievements,NNS
2135,101,will,MD
2136,101,be,VB
2137,101,thine,JJ
2138,101,.,.
2139,102,Decrepitude,NN
2140,102,or,CC
2141,102,disease,NN
2142,102,or,CC
2143,102,loss,NN
2144,102,of,IN
2145,102,complexion,NN
2146,102,will,MD
2147,102,never,RB
2148,102,be,VB
2149,102,thine,JJ
2150,102,!,.
2151,103,Every,DT
2152,103,one,NN
2153,103,will,MD
2154,103,see,VB
2155,103,thee,PRP
2156,103,engaged,VBN
2157,103,in,IN
2158,103,waiting,VBG
2159,103,upon,IN
2160,103,Krishna,NNP
2161,103,",",","
2162,103,possessed,VBN
2163,103,as,IN
2164,103,thou,PRP
2165,103,already,RB
2166,103,art,NN
2167,103,with,IN
2168,103,a,DT
2169,103,fragrant,JJ
2170,103,odour,NN
2171,103,which,WDT
2172,103,is,VBZ
2173,103,always,RB
2174,103,present,JJ
2175,103,in,IN
2176,103,thee,PRP
2177,103,.,.
2178,104,Thou,DT
2179,104,shalt,NN
2180,104,become,VBP
2181,104,the,DT
2182,104,foremost,JJ
2183,104,of,IN
2184,104,all,DT
2185,104,spouses,NNS
2186,104,",",","
2187,104,numbering,VBG
2188,104,sixteen,CD
2189,104,thousand,CD
2190,104,",",","
2191,104,O,NNP
2192,104,Kesava,NNP
2193,104,.,.
2194,105,At,IN
2195,105,last,RB
2196,105,",",","
2197,105,when,WRB
2198,105,the,DT
2199,105,time,NN
2200,105,comes,VBZ
2201,105,for,IN
2202,105,thy,PRP$
2203,105,departure,NN
2204,105,from,IN
2205,105,the,DT
2206,105,world,NN
2207,105,",",","
2208,105,thou,PRP
2209,105,shalt,MD
2210,105,attain,VB
2211,105,to,IN
2212,105,the,DT
2213,105,inseparable,JJ
2214,105,companionship,NN
2215,105,of,IN
2216,105,Krishna,NNP
2217,105,hereafter,RB
2218,105,!,.
2219,105,'',''
2220,106,Having,VBG
2221,106,said,VBD
2222,106,these,DT
2223,106,words,NNS
2224,106,unto,IN
2225,106,thy,PRP$
2226,106,mother,NN
2227,106,",",","
2228,106,the,DT
2229,106,Rishi,NNP
2230,106,once,RB
2231,106,more,RBR
2232,106,addressed,VBD
2233,106,me,PRP
2234,106,and,CC
2235,106,uttering,VBG
2236,106,following,VBG
2237,106,words,NNS
2238,106,",",","
2239,106,left,VBD
2240,106,the,DT
2241,106,spot,NN
2242,106,.,.
2243,107,Indeed,RB
2244,107,",",","
2245,107,the,DT
2246,107,Rishi,NNP
2247,107,Durvasa,NNP
2248,107,",",","
2249,107,blazing,VBG
2250,107,like,IN
2251,107,a,DT
2252,107,fire,NN
2253,107,",",","
2254,107,said,VBD
2255,107,",",","
2256,107,``,``
2257,107,O,UH
2258,107,Kesava,NNP
2259,107,",",","
2260,107,let,VB
2261,107,thy,PRP$
2262,107,understanding,NN
2263,107,be,VB
2264,107,always,RB
2265,107,disposed,VBN
2266,107,even,RB
2267,107,thus,RB
2268,107,towards,IN
2269,107,the,DT
2270,107,Brahmana,NNP
2271,107,!,.
2272,107,'',''
2273,108,Verily,RB
2274,108,after,IN
2275,108,uttering,VBG
2276,108,these,DT
2277,108,words,NNS
2278,108,",",","
2279,108,that,IN
2280,108,Brahmana,NNP
2281,108,disappeared,VBD
2282,108,there,RB
2283,108,and,CC
2284,108,then,RB
2285,108,before,IN
2286,108,my,PRP$
2287,108,eyes,NNS
2288,108,.,.
2289,109,After,IN
2290,109,his,PRP$
2291,109,disappearance,NN
2292,109,I,PRP
2293,109,took,VBD
2294,109,to,IN
2295,109,the,DT
2296,109,observance,NN
2297,109,of,IN
2298,109,the,DT
2299,109,vow,NN
2300,109,of,IN
2301,109,uttering,VBG
2302,109,certain,JJ
2303,109,Mantras,NNPS
2304,109,silently,RB
2305,109,without,IN
2306,109,being,VBG
2307,109,heard,VBN
2308,109,by,IN
2309,109,anybody,NN
2310,109,.,.
2311,110,Verily,RB
2312,110,",",","
2313,110,from,IN
2314,110,that,DT
2315,110,day,NN
2316,110,I,PRP
2317,110,resolved,VBD
2318,110,to,TO
2319,110,accomplish,VB
2320,110,whatever,WDT
2321,110,behests,NNS
2322,110,I,PRP
2323,110,should,MD
2324,110,receive,VB
2325,110,from,IN
2326,110,the,DT
2327,110,Brahmanas,NNP
2328,110,.,.
2329,111,Having,VBG
2330,111,adopted,VBN
2331,111,this,DT
2332,111,vow,NN
2333,111,",",","
2334,111,O,UH
2335,111,son,NN
2336,111,",",","
2337,111,along,IN
2338,111,with,IN
2339,111,thy,PRP$
2340,111,mother,NN
2341,111,",",","
2342,111,both,DT
2343,111,of,IN
2344,111,us,PRP
2345,111,",",","
2346,111,with,IN
2347,111,hearts,NNS
2348,111,filled,VBN
2349,111,with,IN
2350,111,joy,NN
2351,111,re-entered,VBD
2352,111,our,PRP$
2353,111,palace,NN
2354,111,.,.
2355,112,Entering,VBG
2356,112,our,PRP$
2357,112,house,NN
2358,112,I,PRP
2359,112,saw,VBD
2360,112,that,IN
2361,112,everything,NN
2362,112,which,WDT
2363,112,the,DT
2364,112,Rishi,NNP
2365,112,had,VBD
2366,112,broken,VBN
2367,112,or,CC
2368,112,burnt,VBN
2369,112,had,VBD
2370,112,reappeared,VBN
2371,112,and,CC
2372,112,become,VB
2373,112,new,JJ
2374,112,.,.
2375,113,Beholding,VBG
2376,113,those,DT
2377,113,new,JJ
2378,113,articles,NNS
2379,113,",",","
2380,113,which,WDT
2381,113,had,VBD
2382,113,besides,IN
2383,113,become,VBN
2384,113,more,RBR
2385,113,durable,JJ
2386,113,",",","
2387,113,I,PRP
2388,113,became,VBD
2389,113,filled,VBN
2390,113,with,IN
2391,113,wonder,NN
2392,113,.,.
2393,114,Verily,RB
2394,114,",",","
2395,114,O,UH
2396,114,son,NN
2397,114,of,IN
2398,114,Rukmini,NNP
2399,114,",",","
2400,114,from,IN
2401,114,that,DT
2402,114,day,NN
2403,114,forth,RB
2404,114,I,PRP
2405,114,have,VBP
2406,114,always,RB
2407,114,worshipped,VBN
2408,114,the,DT
2409,114,Brahmanas,NNP
2410,114,in,IN
2411,114,my,PRP$
2412,114,mind,NN
2413,114,!,.
2414,114,',''
2415,115,Even,RB
2416,115,this,DT
2417,115,",",","
2418,115,O,UH
2419,115,chief,NN
2420,115,of,IN
2421,115,Bharata,NNP
2422,115,'s,POS
2423,115,race,NN
2424,115,",",","
2425,115,is,VBZ
2426,115,what,WP
2427,115,I,PRP
2428,115,said,VBD
2429,115,on,IN
2430,115,that,DT
2431,115,occasion,NN
2432,115,regarding,VBG
2433,115,the,DT
2434,115,greatness,NN
2435,115,of,IN
2436,115,those,DT
2437,115,Brahmanas,NNPS
2438,115,who,WP
2439,115,are,VBP
2440,115,the,DT
2441,115,foremost,JJ
2442,115,of,IN
2443,115,their,PRP$
2444,115,order,NN
2445,115,.,.
2446,116,Do,VB
2447,116,thou,PRP
2448,116,also,RB
2449,116,",",","
2450,116,O,UH
2451,116,son,NN
2452,116,of,IN
2453,116,Kunti,NNP
2454,116,",",","
2455,116,worship,VB
2456,116,the,DT
2457,116,highly,RB
2458,116,blessed,VBN
2459,116,Brahmanas,NNP
2460,116,every,DT
2461,116,day,NN
2462,116,with,IN
2463,116,gifts,NNS
2464,116,of,IN
2465,116,wealth,NN
2466,116,and,CC
2467,116,kine,NN
2468,116,",",","
2469,116,O,UH
2470,116,puissant,JJ
2471,116,one,NN
2472,116,!,.
2473,117,It,PRP
2474,117,was,VBD
2475,117,in,IN
2476,117,this,DT
2477,117,way,NN
2478,117,that,WRB
2479,117,I,PRP
2480,117,acquired,VBD
2481,117,the,DT
2482,117,prosperity,NN
2483,117,I,PRP
2484,117,enjoy,VBP
2485,117,",",","
2486,117,the,DT
2487,117,prosperity,NN
2488,117,that,WDT
2489,117,is,VBZ
2490,117,born,VBN
2491,117,of,IN
2492,117,the,DT
2493,117,grace,NN
2494,117,of,IN
2495,117,Brahmanas,NNP
2496,117,.,.
2497,118,Whatever,WDT
2498,118,",",","
2499,118,again,RB
2500,118,",",","
2501,118,Bhishma,NNP
2502,118,has,VBZ
2503,118,said,VBN
2504,118,of,IN
2505,118,me,PRP
2506,118,",",","
2507,118,O,UH
2508,118,chief,NN
2509,118,of,IN
2510,118,the,DT
2511,118,Bharatas,NNPS
2512,118,",",","
2513,118,is,VBZ
2514,118,all,RB
2515,118,true,JJ
2516,118,!,.
2517,118,'',''
2518,118,',''
2519,118,'',''
2520,119,SECTION,NN
2521,119,CLX,NNP
2522,119,'',''
2523,119,',''
2524,119,Yudhishthira,NNP
2525,119,said,VBD
2526,119,",",","
2527,119,``,``
2528,119,It,PRP
2529,119,behoveth,NN
2530,119,thee,PRP
2531,119,",",","
2532,119,O,UH
2533,119,slayer,NN
2534,119,of,IN
2535,119,Madhu,NNP
2536,119,",",","
2537,119,to,TO
2538,119,expound,VB
2539,119,to,IN
2540,119,me,PRP
2541,119,that,DT
2542,119,knowledge,NN
2543,119,which,WDT
2544,119,thou,PRP
2545,119,hast,VBP
2546,119,acquired,VBN
2547,119,through,IN
2548,119,the,DT
2549,119,grace,NN
2550,119,of,IN
2551,119,Durvasa,NNP
2552,119,!,.
2553,120,O,UH
2554,120,foremost,JJ
2555,120,of,IN
2556,120,all,DT
2557,120,persons,NNS
2558,120,endued,VBN
2559,120,with,IN
2560,120,intelligence,NN
2561,120,",",","
2562,120,I,PRP
2563,120,desire,VBP
2564,120,to,TO
2565,120,know,VB
2566,120,everything,NN
2567,120,about,IN
2568,120,the,DT
2569,120,high,JJ
2570,120,blessedness,NN
2571,120,and,CC
2572,120,all,PDT
2573,120,the,DT
2574,120,names,NNS
2575,120,of,IN
2576,120,that,DT
2577,120,high-souled,JJ
2578,120,one,NN
2579,120,truly,RB
2580,120,and,CC
2581,120,in,IN
2582,120,detail,NN
2583,120,!,.
2584,121,``,``
2585,121,[,-LRB-
2586,121,616,CD
2587,121,],-RRB-
2588,121,'',''
2589,121,',''
2590,121,Vasudeva,NNP
2591,121,said,VBD
2592,121,",",","
2593,121,``,``
2594,121,I,PRP
2595,121,shall,MD
2596,121,recite,VB
2597,121,to,IN
2598,121,thee,PRP
2599,121,the,DT
2600,121,good,NN
2601,121,that,WDT
2602,121,I,PRP
2603,121,have,VBP
2604,121,acquired,VBN
2605,121,and,CC
2606,121,the,DT
2607,121,fame,NN
2608,121,that,WDT
2609,121,I,PRP
2610,121,have,VBP
2611,121,won,VBN
2612,121,through,IN
2613,121,the,DT
2614,121,grace,NN
2615,121,of,IN
2616,121,that,DT
2617,121,high-souled,JJ
2618,121,one,NN
2619,121,.,.
2620,122,Verily,RB
2621,122,",",","
2622,122,I,PRP
2623,122,shall,MD
2624,122,discourse,VB
2625,122,to,IN
2626,122,thee,PRP
2627,122,on,IN
2628,122,the,DT
2629,122,topic,NN
2630,122,",",","
2631,122,after,IN
2632,122,having,VBG
2633,122,bowed,VBN
2634,122,unto,IN
2635,122,Kapardin,NNP
2636,122,.,.
2637,123,O,UH
2638,123,king,NN
2639,123,",",","
2640,123,listen,VB
2641,123,to,IN
2642,123,me,PRP
2643,123,as,IN
2644,123,I,PRP
2645,123,recite,VBP
2646,123,to,IN
2647,123,thee,PRP
2648,123,that,DT
2649,123,Sata-rudriya,NNP
2650,123,which,WDT
2651,123,I,PRP
2652,123,repeat,VBP
2653,123,with,IN
2654,123,restrained,JJ
2655,123,senses,NNS
2656,123,",",","
2657,123,every,DT
2658,123,morning,NN
